application,law,repetition,period,operation,full_support,E_failure_excluded,E_lower_count,E_lower_exact,E_point_attempts,E_point_fraction,E_success_excluded,E_upper_count,E_upper_exact,E_width,R_failure_excluded,R_lower_count,R_lower_exact,R_minus_E_lower_count,R_minus_E_lower_exact,R_minus_E_point_attempts,R_minus_E_point_fraction,R_minus_E_upper_count,R_minus_E_upper_exact,R_minus_E_width,R_point_attempts,R_point_fraction,R_success_excluded,R_upper_count,R_upper_exact,R_width,attempts,equivalent_for_all_states,hidden_native_coordinates,information,known_native_coordinates,mechanism,missing_fraction,revealed_native_coordinates,same_R_routes_qualified,same_marginal_bounds_but_possible_difference,R_and_K_difference_not_determined,R_fixed_true_K_unknown,event_difference_undecided
opentelemetry_demo,NC,1,test,browse_product,True,0,525,7/16,666,0.555,0,1059,353/400,0.445,0,526,263/600,0,0,666,0.555,534,89/200,0.445,667,0.5558333333333333,0,1059,353/400,0.44416666666666665,1200,666,4043,none,8087,whole_native_attempt,0.5,0,True,533,533,1,534
opentelemetry_demo,NC,1,test,browse_product,True,0,526,263/600,667,0.5558333333333333,0,1059,353/400,0.44416666666666665,0,526,263/600,0,0,1196,0.9966666666666667,4,1/300,0.0033333333333333335,667,0.5558333333333333,0,1059,353/400,0.44416666666666665,1200,1196,4043,selection_and_admission,8087,whole_native_attempt,0.5,1721,True,4,4,,4
opentelemetry_demo,NC,1,test,browse_product,True,0,525,7/16,670,0.5583333333333333,0,1055,211/240,0.44166666666666665,0,526,263/600,0,0,670,0.5583333333333333,530,53/120,0.44166666666666665,671,0.5591666666666667,0,1055,211/240,0.44083333333333335,1200,670,4043,entry_result,8087,whole_native_attempt,0.5,599,True,529,529,1,530
opentelemetry_demo,NC,1,test,browse_product,True,0,525,7/16,670,0.5583333333333333,0,1055,211/240,0.44166666666666665,0,526,263/600,0,0,670,0.5583333333333333,530,53/120,0.44166666666666665,671,0.5591666666666667,0,1055,211/240,0.44083333333333335,1200,670,4043,required_completions,8087,whole_native_attempt,0.5,1723,True,529,529,1,530
opentelemetry_demo,NC,1,test,browse_product,True,0,1055,211/240,1200,1.0,0,1055,211/240,0.0,0,1055,211/240,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1055,211/240,0.0,1200,1200,4043,all_native,8087,whole_native_attempt,0.5,4043,True,0,,,
opentelemetry_demo,NC,1,test,browse_product,True,0,259,259/1200,398,0.33166666666666667,0,1061,1061/1200,0.6683333333333333,0,260,13/60,0,0,398,0.33166666666666667,802,401/600,0.6683333333333333,399,0.3325,0,1061,1061/1200,0.6675,1200,398,6065,none,8087,whole_native_attempt,0.75,0,True,801,801,1,802
opentelemetry_demo,NC,1,test,browse_product,True,0,260,13/60,399,0.3325,0,1061,1061/1200,0.6675,0,260,13/60,0,0,1194,0.995,6,1/200,0.005,399,0.3325,0,1061,1061/1200,0.6675,1200,1194,6065,selection_and_admission,8087,whole_native_attempt,0.75,2582,True,6,6,,6
opentelemetry_demo,NC,1,test,browse_product,True,0,259,259/1200,404,0.33666666666666667,0,1055,211/240,0.6633333333333333,0,260,13/60,0,0,404,0.33666666666666667,796,199/300,0.6633333333333333,405,0.3375,0,1055,211/240,0.6625,1200,404,6065,entry_result,8087,whole_native_attempt,0.75,898,True,795,795,1,796
opentelemetry_demo,NC,1,test,browse_product,True,0,259,259/1200,404,0.33666666666666667,0,1055,211/240,0.6633333333333333,0,260,13/60,0,0,404,0.33666666666666667,796,199/300,0.6633333333333333,405,0.3375,0,1055,211/240,0.6625,1200,404,6065,required_completions,8087,whole_native_attempt,0.75,2585,True,795,795,1,796
opentelemetry_demo,NC,1,test,browse_product,True,0,1055,211/240,1200,1.0,0,1055,211/240,0.0,0,1055,211/240,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1055,211/240,0.0,1200,1200,6065,all_native,8087,whole_native_attempt,0.75,6065,True,0,,,
opentelemetry_demo,NC,1,test,browse_product,True,0,0,0,137,0.11416666666666667,0,1063,1063/1200,0.8858333333333334,0,0,0,0,0,137,0.11416666666666667,1063,1063/1200,0.8858333333333334,137,0.11416666666666667,0,1063,1063/1200,0.8858333333333334,1200,137,8087,none,8087,whole_native_attempt,1,0,True,1063,1063,,1063
opentelemetry_demo,NC,1,test,browse_product,True,0,0,0,137,0.11416666666666667,0,1063,1063/1200,0.8858333333333334,0,0,0,0,0,1192,0.9933333333333333,8,1/150,0.006666666666666667,137,0.11416666666666667,0,1063,1063/1200,0.8858333333333334,1200,1192,8087,selection_and_admission,8087,whole_native_attempt,1,3440,True,8,8,,8
opentelemetry_demo,NC,1,test,browse_product,True,0,0,0,145,0.12083333333333333,0,1055,211/240,0.8791666666666667,0,0,0,0,0,145,0.12083333333333333,1055,211/240,0.8791666666666667,145,0.12083333333333333,0,1055,211/240,0.8791666666666667,1200,145,8087,entry_result,8087,whole_native_attempt,1,1200,True,1055,1055,,1055
opentelemetry_demo,NC,1,test,browse_product,True,0,0,0,145,0.12083333333333333,0,1055,211/240,0.8791666666666667,0,0,0,0,0,145,0.12083333333333333,1055,211/240,0.8791666666666667,145,0.12083333333333333,0,1055,211/240,0.8791666666666667,1200,145,8087,required_completions,8087,whole_native_attempt,1,3447,True,1055,1055,,1055
opentelemetry_demo,NC,1,test,browse_product,True,0,1055,211/240,1200,1.0,0,1055,211/240,0.0,0,1055,211/240,0,0,1200,1.0,0,0,0.0,1200,1.0,0,1055,211/240,0.0,1200,1200,8087,all_native,8087,whole_native_attempt,1,8087,True,0,,,
opentelemetry_demo,NC,1,test,checkout,True,0,887,887/1200,1200,1.0,0,887,887/1200,0.0,0,887,887/1200,0,0,1200,1.0,0,0,0.0,1200,1.0,0,887,887/1200,0.0,1200,1200,0,none,17334,uniform_coordinates,0,0,True,0,,,
opentelemetry_demo,NC,1,test,checkout,True,0,887,887/1200,1200,1.0,0,887,887/1200,0.0,0,887,887/1200,0,0,1200,1.0,0,0,0.0,1200,1.0,0,887,887/1200,0.0,1200,1200,0,selection_and_admission,17334,uniform_coordinates,0,0,True,0,,,
opentelemetry_demo,NC,1,test,checkout,True,0,887,887/1200,1200,1.0,0,887,887/1200,0.0,0,887,887/1200,0,0,1200,1.0,0,0,0.0,1200,1.0,0,887,887/1200,0.0,1200,1200,0,entry_result,17334,uniform_coordinates,0,0,True,0,,,
opentelemetry_demo,NC,1,test,checkout,True,0,887,887/1200,1200,1.0,0,887,887/1200,0.0,0,887,887/1200,0,0,1200,1.0,0,0,0.0,1200,1.0,0,887,887/1200,0.0,1200,1200,0,required_completions,17334,uniform_coordinates,0,0,True,0,,,
opentelemetry_demo,NC,1,test,checkout,True,0,887,887/1200,1200,1.0,0,887,887/1200,0.0,0,887,887/1200,0,0,1200,1.0,0,0,0.0,1200,1.0,0,887,887/1200,0.0,1200,1200,0,all_native,17334,uniform_coordinates,0,0,True,0,,,
opentelemetry_demo,NC,1,test,checkout,True,0,172,43/300,485,0.4041666666666667,0,887,887/1200,0.5958333333333333,0,228,19/100,0,0,1001,0.8341666666666666,199,199/1200,0.16583333333333333,541,0.4508333333333333,0,887,887/1200,0.5491666666666667,1200,1001,1733,none,17334,uniform_coordinates,0.1,0,True,143,143,56,199
opentelemetry_demo,NC,1,test,checkout,True,0,228,19/100,541,0.4508333333333333,0,887,887/1200,0.5491666666666667,0,228,19/100,0,0,1200,1.0,0,0,0.0,541,0.4508333333333333,0,887,887/1200,0.5491666666666667,1200,1200,1733,selection_and_admission,17334,uniform_coordinates,0.1,420,True,0,,,
opentelemetry_demo,NC,1,test,checkout,True,0,193,193/1200,506,0.4216666666666667,0,887,887/1200,0.5783333333333334,0,257,257/1200,0,0,1001,0.8341666666666666,199,199/1200,0.16583333333333333,570,0.475,0,887,887/1200,0.525,1200,1001,1733,entry_result,17334,uniform_coordinates,0.1,118,True,135,135,64,199
opentelemetry_demo,NC,1,test,checkout,True,0,614,307/600,927,0.7725,0,887,887/1200,0.2275,0,792,33/50,0,0,1001,0.8341666666666666,199,199/1200,0.16583333333333333,1105,0.9208333333333333,0,887,887/1200,0.07916666666666666,1200,1001,1733,required_completions,17334,uniform_coordinates,0.1,1195,True,21,21,178,199
opentelemetry_demo,NC,1,test,checkout,True,0,887,887/1200,1200,1.0,0,887,887/1200,0.0,0,887,887/1200,0,0,1200,1.0,0,0,0.0,1200,1.0,0,887,887/1200,0.0,1200,1200,1733,all_native,17334,uniform_coordinates,0.1,1733,True,0,,,
opentelemetry_demo,NC,1,test,checkout,True,0,14,7/600,327,0.2725,0,887,887/1200,0.7275,0,23,23/1200,0,0,754,0.6283333333333333,446,223/600,0.37166666666666665,336,0.28,0,887,887/1200,0.72,1200,754,4333,none,17334,uniform_coordinates,0.25,0,True,437,437,9,446
opentelemetry_demo,NC,1,test,checkout,True,0,23,23/1200,336,0.28,0,887,887/1200,0.72,0,23,23/1200,0,0,1200,1.0,0,0,0.0,336,0.28,0,887,887/1200,0.72,1200,1200,4333,selection_and_admission,17334,uniform_coordinates,0.25,1050,True,0,,,
opentelemetry_demo,NC,1,test,checkout,True,0,14,7/600,327,0.2725,0,887,887/1200,0.7275,0,27,9/400,0,0,754,0.6283333333333333,446,223/600,0.37166666666666665,340,0.2833333333333333,0,887,887/1200,0.7166666666666667,1200,754,4333,entry_result,17334,uniform_coordinates,0.25,300,True,433,433,13,446
opentelemetry_demo,NC,1,test,checkout,True,0,330,11/40,643,0.5358333333333334,0,887,887/1200,0.46416666666666667,0,654,109/200,0,0,754,0.6283333333333333,446,223/600,0.37166666666666665,967,0.8058333333333333,0,887,887/1200,0.19416666666666665,1200,754,4333,required_completions,17334,uniform_coordinates,0.25,2983,True,122,122,324,446
opentelemetry_demo,NC,1,test,checkout,True,0,887,887/1200,1200,1.0,0,887,887/1200,0.0,0,887,887/1200,0,0,1200,1.0,0,0,0.0,1200,1.0,0,887,887/1200,0.0,1200,1200,4333,all_native,17334,uniform_coordinates,0.25,4333,True,0,,,
opentelemetry_demo,NC,1,test,checkout,True,0,0,0,310,0.25833333333333336,0,890,89/120,0.7416666666666667,0,1,1/1200,0,0,461,0.38416666666666666,739,739/1200,0.6158333333333333,311,0.25916666666666666,0,890,89/120,0.7408333333333333,1200,461,8667,none,17334,uniform_coordinates,0.5,0,True,738,738,1,739
opentelemetry_demo,NC,1,test,checkout,True,0,1,1/1200,311,0.25916666666666666,0,890,89/120,0.7408333333333333,0,1,1/1200,0,0,1197,0.9975,3,1/400,0.0025,311,0.25916666666666666,0,890,89/120,0.7408333333333333,1200,1197,8667,selection_and_admission,17334,uniform_coordinates,0.5,2054,True,3,3,,3
opentelemetry_demo,NC,1,test,checkout,True,0,0,0,313,0.2608333333333333,0,887,887/1200,0.7391666666666666,0,1,1/1200,0,0,464,0.38666666666666666,736,46/75,0.6133333333333333,314,0.26166666666666666,0,887,887/1200,0.7383333333333333,1200,464,8667,entry_result,17334,uniform_coordinates,0.5,594,True,735,735,1,736
opentelemetry_demo,NC,1,test,checkout,True,0,74,37/600,387,0.3225,0,887,887/1200,0.6775,0,448,28/75,0,0,464,0.38666666666666666,736,46/75,0.6133333333333333,761,0.6341666666666667,0,887,887/1200,0.36583333333333334,1200,464,8667,required_completions,17334,uniform_coordinates,0.5,6019,True,362,362,374,736
opentelemetry_demo,NC,1,test,checkout,True,0,887,887/1200,1200,1.0,0,887,887/1200,0.0,0,887,887/1200,0,0,1200,1.0,0,0,0.0,1200,1.0,0,887,887/1200,0.0,1200,1200,8667,all_native,17334,uniform_coordinates,0.5,8667,True,0,,,
opentelemetry_demo,NC,1,test,checkout,True,0,0,0,308,0.25666666666666665,0,892,223/300,0.7433333333333333,0,0,0,0,0,328,0.2733333333333333,872,109/150,0.7266666666666667,308,0.25666666666666665,0,892,223/300,0.7433333333333333,1200,328,13000,none,17334,uniform_coordinates,0.75,0,True,872,872,,872
opentelemetry_demo,NC,1,test,checkout,True,0,0,0,308,0.25666666666666665,0,892,223/300,0.7433333333333333,0,0,0,0,0,1195,0.9958333333333333,5,1/240,0.004166666666666667,308,0.25666666666666665,0,892,223/300,0.7433333333333333,1200,1195,13000,selection_and_admission,17334,uniform_coordinates,0.75,3064,True,5,5,,5
opentelemetry_demo,NC,1,test,checkout,True,0,0,0,313,0.2608333333333333,0,887,887/1200,0.7391666666666666,0,0,0,0,0,333,0.2775,867,289/400,0.7225,313,0.2608333333333333,0,887,887/1200,0.7391666666666666,1200,333,13000,entry_result,17334,uniform_coordinates,0.75,894,True,867,867,,867
opentelemetry_demo,NC,1,test,checkout,True,0,7,7/1200,320,0.26666666666666666,0,887,887/1200,0.7333333333333333,0,239,239/1200,0,0,333,0.2775,867,289/400,0.7225,552,0.46,0,887,887/1200,0.54,1200,333,13000,required_completions,17334,uniform_coordinates,0.75,9042,True,635,635,232,867
opentelemetry_demo,NC,1,test,checkout,True,0,887,887/1200,1200,1.0,0,887,887/1200,0.0,0,887,887/1200,0,0,1200,1.0,0,0,0.0,1200,1.0,0,887,887/1200,0.0,1200,1200,13000,all_native,17334,uniform_coordinates,0.75,13000,True,0,,,
opentelemetry_demo,NC,1,test,checkout,True,0,0,0,305,0.25416666666666665,0,895,179/240,0.7458333333333333,0,0,0,0,0,305,0.25416666666666665,895,179/240,0.7458333333333333,305,0.25416666666666665,0,895,179/240,0.7458333333333333,1200,305,17334,none,17334,uniform_coordinates,1,0,True,895,895,,895
opentelemetry_demo,NC,1,test,checkout,True,0,0,0,305,0.25416666666666665,0,895,179/240,0.7458333333333333,0,0,0,0,0,1192,0.9933333333333333,8,1/150,0.006666666666666667,305,0.25416666666666665,0,895,179/240,0.7458333333333333,1200,1192,17334,selection_and_admission,17334,uniform_coordinates,1,4023,True,8,8,,8
opentelemetry_demo,NC,1,test,checkout,True,0,0,0,313,0.2608333333333333,0,887,887/1200,0.7391666666666666,0,0,0,0,0,313,0.2608333333333333,887,887/1200,0.7391666666666666,313,0.2608333333333333,0,887,887/1200,0.7391666666666666,1200,313,17334,entry_result,17334,uniform_coordinates,1,1199,True,887,887,,887
opentelemetry_demo,NC,1,test,checkout,True,0,0,0,313,0.2608333333333333,0,887,887/1200,0.7391666666666666,0,0,0,0,0,313,0.2608333333333333,887,887/1200,0.7391666666666666,313,0.2608333333333333,0,887,887/1200,0.7391666666666666,1200,313,17334,required_completions,17334,uniform_coordinates,1,12112,True,887,887,,887
opentelemetry_demo,NC,1,test,checkout,True,0,887,887/1200,1200,1.0,0,887,887/1200,0.0,0,887,887/1200,0,0,1200,1.0,0,0,0.0,1200,1.0,0,887,887/1200,0.0,1200,1200,17334,all_native,17334,uniform_coordinates,1,17334,True,0,,,
opentelemetry_demo,NC,1,test,checkout,True,0,887,887/1200,1200,1.0,0,887,887/1200,0.0,0,887,887/1200,0,0,1200,1.0,0,0,0.0,1200,1.0,0,887,887/1200,0.0,1200,1200,0,none,17334,native_failure_associated_coordinates,0,0,True,0,,,
opentelemetry_demo,NC,1,test,checkout,True,0,887,887/1200,1200,1.0,0,887,887/1200,0.0,0,887,887/1200,0,0,1200,1.0,0,0,0.0,1200,1.0,0,887,887/1200,0.0,1200,1200,0,selection_and_admission,17334,native_failure_associated_coordinates,0,0,True,0,,,
opentelemetry_demo,NC,1,test,checkout,True,0,887,887/1200,1200,1.0,0,887,887/1200,0.0,0,887,887/1200,0,0,1200,1.0,0,0,0.0,1200,1.0,0,887,887/1200,0.0,1200,1200,0,entry_result,17334,native_failure_associated_coordinates,0,0,True,0,,,
opentelemetry_demo,NC,1,test,checkout,True,0,887,887/1200,1200,1.0,0,887,887/1200,0.0,0,887,887/1200,0,0,1200,1.0,0,0,0.0,1200,1.0,0,887,887/1200,0.0,1200,1200,0,required_completions,17334,native_failure_associated_coordinates,0,0,True,0,,,
opentelemetry_demo,NC,1,test,checkout,True,0,887,887/1200,1200,1.0,0,887,887/1200,0.0,0,887,887/1200,0,0,1200,1.0,0,0,0.0,1200,1.0,0,887,887/1200,0.0,1200,1200,0,all_native,17334,native_failure_associated_coordinates,0,0,True,0,,,
opentelemetry_demo,NC,1,test,checkout,True,0,282,47/200,595,0.49583333333333335,0,887,887/1200,0.5041666666666667,0,337,337/1200,0,0,1054,0.8783333333333333,146,73/600,0.12166666666666667,650,0.5416666666666666,0,887,887/1200,0.4583333333333333,1200,1054,1733,none,17334,native_failure_associated_coordinates,0.1,0,True,91,91,55,146
opentelemetry_demo,NC,1,test,checkout,True,0,337,337/1200,650,0.5416666666666666,0,887,887/1200,0.4583333333333333,0,337,337/1200,0,0,1200,1.0,0,0,0.0,650,0.5416666666666666,0,887,887/1200,0.4583333333333333,1200,1200,1733,selection_and_admission,17334,native_failure_associated_coordinates,0.1,437,True,0,,,
opentelemetry_demo,NC,1,test,checkout,True,0,309,103/400,622,0.5183333333333333,0,887,887/1200,0.4816666666666667,0,369,123/400,0,0,1054,0.8783333333333333,146,73/600,0.12166666666666667,682,0.5683333333333334,0,887,887/1200,0.43166666666666664,1200,1054,1733,entry_result,17334,native_failure_associated_coordinates,0.1,145,True,86,86,60,146
opentelemetry_demo,NC,1,test,checkout,True,0,683,683/1200,996,0.83,0,887,887/1200,0.17,0,819,273/400,0,0,1054,0.8783333333333333,146,73/600,0.12166666666666667,1132,0.9433333333333334,0,887,887/1200,0.056666666666666664,1200,1054,1733,required_completions,17334,native_failure_associated_coordinates,0.1,1151,True,10,10,136,146
opentelemetry_demo,NC,1,test,checkout,True,0,887,887/1200,1200,1.0,0,887,887/1200,0.0,0,887,887/1200,0,0,1200,1.0,0,0,0.0,1200,1.0,0,887,887/1200,0.0,1200,1200,1733,all_native,17334,native_failure_associated_coordinates,0.1,1733,True,0,,,
opentelemetry_demo,NC,1,test,checkout,True,0,46,23/600,354,0.295,0,892,223/300,0.705,0,76,19/300,0,0,865,0.7208333333333333,335,67/240,0.2791666666666667,384,0.32,0,892,223/300,0.68,1200,865,4333,none,17334,native_failure_associated_coordinates,0.25,0,True,305,305,30,335
opentelemetry_demo,NC,1,test,checkout,True,0,76,19/300,384,0.32,0,892,223/300,0.68,0,76,19/300,0,0,1195,0.9958333333333333,5,1/240,0.004166666666666667,384,0.32,0,892,223/300,0.68,1200,1195,4333,selection_and_admission,17334,native_failure_associated_coordinates,0.25,1052,True,5,5,,5
opentelemetry_demo,NC,1,test,checkout,True,0,55,11/240,368,0.30666666666666664,0,887,887/1200,0.6933333333333334,0,89,89/1200,0,0,870,0.725,330,11/40,0.275,402,0.335,0,887,887/1200,0.665,1200,870,4333,entry_result,17334,native_failure_associated_coordinates,0.25,396,True,296,296,34,330
opentelemetry_demo,NC,1,test,checkout,True,0,452,113/300,765,0.6375,0,887,887/1200,0.3625,0,726,121/200,0,0,870,0.725,330,11/40,0.275,1039,0.8658333333333333,0,887,887/1200,0.13416666666666666,1200,870,4333,required_completions,17334,native_failure_associated_coordinates,0.25,2885,True,56,56,274,330
opentelemetry_demo,NC,1,test,checkout,True,0,887,887/1200,1200,1.0,0,887,887/1200,0.0,0,887,887/1200,0,0,1200,1.0,0,0,0.0,1200,1.0,0,887,887/1200,0.0,1200,1200,4333,all_native,17334,native_failure_associated_coordinates,0.25,4333,True,0,,,
opentelemetry_demo,NC,1,test,checkout,True,0,0,0,305,0.25416666666666665,0,895,179/240,0.7458333333333333,0,2,1/600,0,0,530,0.44166666666666665,670,67/120,0.5583333333333333,307,0.25583333333333336,0,895,179/240,0.7441666666666666,1200,530,8667,none,17334,native_failure_associated_coordinates,0.5,0,True,668,668,2,670
opentelemetry_demo,NC,1,test,checkout,True,0,2,1/600,307,0.25583333333333336,0,895,179/240,0.7441666666666666,0,2,1/600,0,0,1192,0.9933333333333333,8,1/150,0.006666666666666667,307,0.25583333333333336,0,895,179/240,0.7441666666666666,1200,1192,8667,selection_and_admission,17334,native_failure_associated_coordinates,0.5,2062,True,8,8,,8
opentelemetry_demo,NC,1,test,checkout,True,0,0,0,313,0.2608333333333333,0,887,887/1200,0.7391666666666666,0,3,1/400,0,0,538,0.4483333333333333,662,331/600,0.5516666666666666,316,0.2633333333333333,0,887,887/1200,0.7366666666666667,1200,538,8667,entry_result,17334,native_failure_associated_coordinates,0.5,685,True,659,659,3,662
opentelemetry_demo,NC,1,test,checkout,True,0,129,43/400,442,0.36833333333333335,0,887,887/1200,0.6316666666666667,0,514,257/600,0,0,538,0.4483333333333333,662,331/600,0.5516666666666666,827,0.6891666666666667,0,887,887/1200,0.31083333333333335,1200,538,8667,required_completions,17334,native_failure_associated_coordinates,0.5,5920,True,277,277,385,662
opentelemetry_demo,NC,1,test,checkout,True,0,887,887/1200,1200,1.0,0,887,887/1200,0.0,0,887,887/1200,0,0,1200,1.0,0,0,0.0,1200,1.0,0,887,887/1200,0.0,1200,1200,8667,all_native,17334,native_failure_associated_coordinates,0.5,8667,True,0,,,
opentelemetry_demo,NC,1,test,checkout,True,0,0,0,305,0.25416666666666665,0,895,179/240,0.7458333333333333,0,0,0,0,0,335,0.2791666666666667,865,173/240,0.7208333333333333,305,0.25416666666666665,0,895,179/240,0.7458333333333333,1200,335,13000,none,17334,native_failure_associated_coordinates,0.75,0,True,865,865,,865
opentelemetry_demo,NC,1,test,checkout,True,0,0,0,305,0.25416666666666665,0,895,179/240,0.7458333333333333,0,0,0,0,0,1192,0.9933333333333333,8,1/150,0.006666666666666667,305,0.25416666666666665,0,895,179/240,0.7458333333333333,1200,1192,13000,selection_and_admission,17334,native_failure_associated_coordinates,0.75,3067,True,8,8,,8
opentelemetry_demo,NC,1,test,checkout,True,0,0,0,313,0.2608333333333333,0,887,887/1200,0.7391666666666666,0,0,0,0,0,343,0.28583333333333333,857,857/1200,0.7141666666666666,313,0.2608333333333333,0,887,887/1200,0.7391666666666666,1200,343,13000,entry_result,17334,native_failure_associated_coordinates,0.75,932,True,857,857,,857
opentelemetry_demo,NC,1,test,checkout,True,0,11,11/1200,324,0.27,0,887,887/1200,0.73,0,267,89/400,0,0,343,0.28583333333333333,857,857/1200,0.7141666666666666,580,0.48333333333333334,0,887,887/1200,0.5166666666666667,1200,343,13000,required_completions,17334,native_failure_associated_coordinates,0.75,9001,True,601,601,256,857
opentelemetry_demo,NC,1,test,checkout,True,0,887,887/1200,1200,1.0,0,887,887/1200,0.0,0,887,887/1200,0,0,1200,1.0,0,0,0.0,1200,1.0,0,887,887/1200,0.0,1200,1200,13000,all_native,17334,native_failure_associated_coordinates,0.75,13000,True,0,,,
opentelemetry_demo,NC,1,test,checkout,True,0,0,0,305,0.25416666666666665,0,895,179/240,0.7458333333333333,0,0,0,0,0,305,0.25416666666666665,895,179/240,0.7458333333333333,305,0.25416666666666665,0,895,179/240,0.7458333333333333,1200,305,17334,none,17334,native_failure_associated_coordinates,1,0,True,895,895,,895
opentelemetry_demo,NC,1,test,checkout,True,0,0,0,305,0.25416666666666665,0,895,179/240,0.7458333333333333,0,0,0,0,0,1192,0.9933333333333333,8,1/150,0.006666666666666667,305,0.25416666666666665,0,895,179/240,0.7458333333333333,1200,1192,17334,selection_and_admission,17334,native_failure_associated_coordinates,1,4023,True,8,8,,8
opentelemetry_demo,NC,1,test,checkout,True,0,0,0,313,0.2608333333333333,0,887,887/1200,0.7391666666666666,0,0,0,0,0,313,0.2608333333333333,887,887/1200,0.7391666666666666,313,0.2608333333333333,0,887,887/1200,0.7391666666666666,1200,313,17334,entry_result,17334,native_failure_associated_coordinates,1,1199,True,887,887,,887
opentelemetry_demo,NC,1,test,checkout,True,0,0,0,313,0.2608333333333333,0,887,887/1200,0.7391666666666666,0,0,0,0,0,313,0.2608333333333333,887,887/1200,0.7391666666666666,313,0.2608333333333333,0,887,887/1200,0.7391666666666666,1200,313,17334,required_completions,17334,native_failure_associated_coordinates,1,12112,True,887,887,,887
opentelemetry_demo,NC,1,test,checkout,True,0,887,887/1200,1200,1.0,0,887,887/1200,0.0,0,887,887/1200,0,0,1200,1.0,0,0,0.0,1200,1.0,0,887,887/1200,0.0,1200,1200,17334,all_native,17334,native_failure_associated_coordinates,1,17334,True,0,,,
opentelemetry_demo,NC,1,test,checkout,True,0,887,887/1200,1200,1.0,0,887,887/1200,0.0,0,887,887/1200,0,0,1200,1.0,0,0,0.0,1200,1.0,0,887,887/1200,0.0,1200,1200,0,none,17334,whole_native_attempt,0,0,True,0,,,
opentelemetry_demo,NC,1,test,checkout,True,0,887,887/1200,1200,1.0,0,887,887/1200,0.0,0,887,887/1200,0,0,1200,1.0,0,0,0.0,1200,1.0,0,887,887/1200,0.0,1200,1200,0,selection_and_admission,17334,whole_native_attempt,0,0,True,0,,,
opentelemetry_demo,NC,1,test,checkout,True,0,887,887/1200,1200,1.0,0,887,887/1200,0.0,0,887,887/1200,0,0,1200,1.0,0,0,0.0,1200,1.0,0,887,887/1200,0.0,1200,1200,0,entry_result,17334,whole_native_attempt,0,0,True,0,,,
opentelemetry_demo,NC,1,test,checkout,True,0,887,887/1200,1200,1.0,0,887,887/1200,0.0,0,887,887/1200,0,0,1200,1.0,0,0,0.0,1200,1.0,0,887,887/1200,0.0,1200,1200,0,required_completions,17334,whole_native_attempt,0,0,True,0,,,
opentelemetry_demo,NC,1,test,checkout,True,0,887,887/1200,1200,1.0,0,887,887/1200,0.0,0,887,887/1200,0,0,1200,1.0,0,0,0.0,1200,1.0,0,887,887/1200,0.0,1200,1200,0,all_native,17334,whole_native_attempt,0,0,True,0,,,
opentelemetry_demo,NC,1,test,checkout,True,0,798,133/200,1111,0.9258333333333333,0,887,887/1200,0.07416666666666667,0,798,133/200,0,0,1112,0.9266666666666666,88,11/150,0.07333333333333333,1111,0.9258333333333333,0,887,887/1200,0.07416666666666667,1200,1112,1733,none,17334,whole_native_attempt,0.1,0,True,88,88,,88
opentelemetry_demo,NC,1,test,checkout,True,0,798,133/200,1111,0.9258333333333333,0,887,887/1200,0.07416666666666667,0,798,133/200,0,0,1200,1.0,0,0,0.0,1111,0.9258333333333333,0,887,887/1200,0.07416666666666667,1200,1200,1733,selection_and_admission,17334,whole_native_attempt,0.1,401,True,0,,,
opentelemetry_demo,NC,1,test,checkout,True,0,798,133/200,1111,0.9258333333333333,0,887,887/1200,0.07416666666666667,0,798,133/200,0,0,1112,0.9266666666666666,88,11/150,0.07333333333333333,1111,0.9258333333333333,0,887,887/1200,0.07416666666666667,1200,1112,1733,entry_result,17334,whole_native_attempt,0.1,116,True,88,88,,88
opentelemetry_demo,NC,1,test,checkout,True,0,799,799/1200,1112,0.9266666666666666,0,887,887/1200,0.07333333333333333,0,799,799/1200,0,0,1112,0.9266666666666666,88,11/150,0.07333333333333333,1112,0.9266666666666666,0,887,887/1200,0.07333333333333333,1200,1112,1733,required_completions,17334,whole_native_attempt,0.1,1216,True,88,88,,88
opentelemetry_demo,NC,1,test,checkout,True,0,887,887/1200,1200,1.0,0,887,887/1200,0.0,0,887,887/1200,0,0,1200,1.0,0,0,0.0,1200,1.0,0,887,887/1200,0.0,1200,1200,1733,all_native,17334,whole_native_attempt,0.1,1733,True,0,,,
opentelemetry_demo,NC,1,test,checkout,True,0,667,667/1200,979,0.8158333333333333,0,888,37/50,0.18416666666666667,0,667,667/1200,0,0,980,0.8166666666666667,220,11/60,0.18333333333333332,979,0.8158333333333333,0,888,37/50,0.18416666666666667,1200,980,4333,none,17334,whole_native_attempt,0.25,0,True,220,220,,220
opentelemetry_demo,NC,1,test,checkout,True,0,667,667/1200,979,0.8158333333333333,0,888,37/50,0.18416666666666667,0,667,667/1200,0,0,1199,0.9991666666666666,1,1/1200,0.0008333333333333334,979,0.8158333333333333,0,888,37/50,0.18416666666666667,1200,1199,4333,selection_and_admission,17334,whole_native_attempt,0.25,1007,True,1,1,,1
