application,campaign_id,evaluator_reason,evaluator_status,forecast,law,method,metrics,operation,placement,repetition
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/5,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,G_without_deadline,,read_user_timeline,colocated,5
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/5,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,G_without_selection,,read_user_timeline,colocated,5
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/5,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,G_without_completion,,read_user_timeline,colocated,5
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/5,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,G0,,read_user_timeline,colocated,5
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/5,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,B0,,read_user_timeline,colocated,5
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/5,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,PMX,,read_user_timeline,colocated,5
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/5,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,PMX_inclusive,,read_user_timeline,colocated,5
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/6,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,Gstar,,compose_post,colocated,6
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/6,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,GID,,compose_post,colocated,6
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/6,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,Gselected,,compose_post,colocated,6
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/6,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,G_without_deadline,,compose_post,colocated,6
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/6,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,G_without_selection,,compose_post,colocated,6
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/6,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,G_without_completion,,compose_post,colocated,6
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/6,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,G0,,compose_post,colocated,6
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/6,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,B0,,compose_post,colocated,6
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/6,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,PMX,,compose_post,colocated,6
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/6,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,PMX_inclusive,,compose_post,colocated,6
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/6,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,Gstar,,read_home_timeline,colocated,6
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/6,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,GID,,read_home_timeline,colocated,6
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/6,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,Gselected,,read_home_timeline,colocated,6
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/6,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,G_without_deadline,,read_home_timeline,colocated,6
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/6,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,G_without_selection,,read_home_timeline,colocated,6
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/6,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,G_without_completion,,read_home_timeline,colocated,6
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/6,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,G0,,read_home_timeline,colocated,6
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/6,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,B0,,read_home_timeline,colocated,6
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/6,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,PMX,,read_home_timeline,colocated,6
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/6,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,PMX_inclusive,,read_home_timeline,colocated,6
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/6,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,Gstar,,read_user_timeline,colocated,6
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/6,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,GID,,read_user_timeline,colocated,6
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/6,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,Gselected,,read_user_timeline,colocated,6
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/6,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,G_without_deadline,,read_user_timeline,colocated,6
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/6,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,G_without_selection,,read_user_timeline,colocated,6
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/6,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,G_without_completion,,read_user_timeline,colocated,6
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/6,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,G0,,read_user_timeline,colocated,6
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/6,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,B0,,read_user_timeline,colocated,6
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/6,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,PMX,,read_user_timeline,colocated,6
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/6,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,PMX_inclusive,,read_user_timeline,colocated,6
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/7,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,Gstar,,compose_post,colocated,7
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/7,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,GID,,compose_post,colocated,7
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/7,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,Gselected,,compose_post,colocated,7
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/7,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,G_without_deadline,,compose_post,colocated,7
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/7,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,G_without_selection,,compose_post,colocated,7
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/7,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,G_without_completion,,compose_post,colocated,7
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/7,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,G0,,compose_post,colocated,7
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/7,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,B0,,compose_post,colocated,7
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/7,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,PMX,,compose_post,colocated,7
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/7,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,PMX_inclusive,,compose_post,colocated,7
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/7,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,Gstar,,read_home_timeline,colocated,7
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/7,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,GID,,read_home_timeline,colocated,7
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/7,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,Gselected,,read_home_timeline,colocated,7
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/7,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,G_without_deadline,,read_home_timeline,colocated,7
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/7,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,G_without_selection,,read_home_timeline,colocated,7
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/7,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,G_without_completion,,read_home_timeline,colocated,7
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/7,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,G0,,read_home_timeline,colocated,7
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/7,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,B0,,read_home_timeline,colocated,7
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/7,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,PMX,,read_home_timeline,colocated,7
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/7,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,PMX_inclusive,,read_home_timeline,colocated,7
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/7,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,Gstar,,read_user_timeline,colocated,7
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/7,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,GID,,read_user_timeline,colocated,7
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/7,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,Gselected,,read_user_timeline,colocated,7
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/7,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,G_without_deadline,,read_user_timeline,colocated,7
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/7,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,G_without_selection,,read_user_timeline,colocated,7
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/7,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,G_without_completion,,read_user_timeline,colocated,7
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/7,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,G0,,read_user_timeline,colocated,7
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/7,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,B0,,read_user_timeline,colocated,7
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/7,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,PMX,,read_user_timeline,colocated,7
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/7,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,PMX_inclusive,,read_user_timeline,colocated,7
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,Gstar,,compose_post,colocated,8
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,GID,,compose_post,colocated,8
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,Gselected,,compose_post,colocated,8
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,G_without_deadline,,compose_post,colocated,8
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,G_without_selection,,compose_post,colocated,8
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,G_without_completion,,compose_post,colocated,8
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,G0,,compose_post,colocated,8
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,B0,,compose_post,colocated,8
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,PMX,,compose_post,colocated,8
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,PMX_inclusive,,compose_post,colocated,8
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,Gstar,,read_home_timeline,colocated,8
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,GID,,read_home_timeline,colocated,8
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,Gselected,,read_home_timeline,colocated,8
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,G_without_deadline,,read_home_timeline,colocated,8
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,G_without_selection,,read_home_timeline,colocated,8
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,G_without_completion,,read_home_timeline,colocated,8
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,G0,,read_home_timeline,colocated,8
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,B0,,read_home_timeline,colocated,8
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,PMX,,read_home_timeline,colocated,8
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,PMX_inclusive,,read_home_timeline,colocated,8
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,Gstar,,read_user_timeline,colocated,8
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,GID,,read_user_timeline,colocated,8
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,Gselected,,read_user_timeline,colocated,8
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,G_without_deadline,,read_user_timeline,colocated,8
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,G_without_selection,,read_user_timeline,colocated,8
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,G_without_completion,,read_user_timeline,colocated,8
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,G0,,read_user_timeline,colocated,8
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,B0,,read_user_timeline,colocated,8
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,PMX,,read_user_timeline,colocated,8
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/8,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,PMX_inclusive,,read_user_timeline,colocated,8
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,Gstar,,compose_post,colocated,9
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,GID,,compose_post,colocated,9
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,Gselected,,compose_post,colocated,9
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,G_without_deadline,,compose_post,colocated,9
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,G_without_selection,,compose_post,colocated,9
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,G_without_completion,,compose_post,colocated,9
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,G0,,compose_post,colocated,9
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,B0,,compose_post,colocated,9
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,PMX,,compose_post,colocated,9
deathstarbench_social_network,v3-main-771601/deathstarbench_social_network/colocated/ND/9,acquisition_or_evaluator_unavailable,unavailable,"{""probability"": null, ""reason"": ""acquisition_or_evaluator_unavailable"", ""status"": ""missing""}",ND,PMX_inclusive,,compose_post,colocated,9
